doc_label,doc_content
doyle-8-1,whatever private sorrows may multimillionaire like workingman keep abreast business
doyle-8-1,harvey cheyne senior gone east late june meet woman broken half mad dreamed day night son drowning grey seas
doyle-8-1,surrounded doctors trained nurses massage women even faith cure companions useless
doyle-8-1,mrs cheyne lay still moaned talked boy hour together one would listen
doyle-8-1,hope none could offer
doyle-8-1,needed assurance drowning hurt husband watched guard lest make experiment
doyle-8-1,sorrow spoke little hardly realised depth till caught asking calendar writing desk 's use going
doyle-8-2,always lain pleasant notion back head day rounded everything boy left college would take son heart lead possessions
doyle-8-2,boy argued busy fathers would instantly become companion partner ally would follow splendid years great works carried together old head backing young fire
doyle-8-2,boy dead lost sea might swede sailor one cheyne 's big tea ships wife dying worse trodden platoons women doctors maids attendants worried almost beyond endurance shift change poor restless whims hopeless heart meet many enemies
doyle-8-3,taken wife raw new palace san diego people occupied wing great price cheyne verandah room secretary typewriter also telegraphist toiled along wearily day day
doyle-8-3,war rates among four western railroads supposed interested devastating strike developed lumber camps oregon legislature state california love makers preparing open war
doyle-8-4,ordinarily would accepted battle ere offered waged pleasant unscrupulous campaign
doyle-8-4,sat limply soft black hat pushed forward nose big body shrunk inside loose clothes staring boots chinese junks bay assenting absently secretary 's questions opened saturday mail
doyle-8-5,cheyne wondering much would cost drop everything pull
doyle-8-5,carried huge insurances could buy royal annuities one places colorado little society would wife good say washington south carolina islands man might forget plans come nothing
doyle-8-5,hand
doyle-8-6,click typewriter stopped girl looking secretary turned white
doyle-8-7,passed cheyne telegram repeated san francisco
doyle-8-8,picked fishing schooner 're fallen boat great times banks fishing well waiting gloucester mass care disko troop money orders wire shall mama harvey n cheyne
doyle-8-9,father let fall laid head roller top shut desk breathed heavily
doyle-8-9,secretary ran mrs cheyne 's doctor found cheyne pacing fro
doyle-8-10,d'you think
doyle-8-10,possible
doyle-8-10,meaning
doyle-8-10,ca n't quite make cried
doyle-8-11,doctor
doyle-8-11,lose seven thousand year 's
doyle-8-11,thought struggling new york practice dropped cheyne 's imperious bidding returned telegram sigh
doyle-8-12,mean 'd tell
doyle-8-12,'maybe fraud
doyle-8-13,'s motive
doyle-8-13,doctor coolly
doyle-8-13,detection 's certain
doyle-8-13,'s boy sure enough
doyle-8-14,enter french maid impudently indispensable one kept large wages
doyle-8-15,mrs cheyne say must come
doyle-8-15,think seek
doyle-8-16,master thirty millions bowed head meekly followed suzanne thin high voice upper landing great white wood square staircase cried
doyle-8-16,happened
doyle-8-17,doors could keep shriek rang echoing house moment later husband blurted news
doyle-8-18,'s right doctor serenely typewriter
doyle-8-18,medical statement novels truth joy n't kill miss kinzey
doyle-8-19,know 've heap first
doyle-8-19,miss kinzey milwaukee somewhat direct speech fancy leaned towards secretary divined work hand
doyle-8-19,looking earnestly vast roller map america wall
doyle-8-20,milsom 're going right across
doyle-8-20,private car straight boston
doyle-8-20,fix connections shouted cheyne staircase
doyle-8-21,thought
doyle-8-22,secretary turned typewriter eyes met born story nothing story
doyle-8-22,looked inquiringly doubtful resources
doyle-8-22,signed move morse general brings brigades action
doyle-8-22,swept hand
doyle-8-22,musician wise hair regarded ceiling set work miss kinzey 's white fingers called continent america
doyle-8-23,k h wade los angeles 'constance los angeles n't miss kinzey
doyle-8-24,yep
doyle-8-24,miss kinzey nodded clicks secretary looked watch
doyle-8-25,ready
doyle-8-25,send 'constance private car arrange special leave sunday time connect new york limited sixteenth street chicago tuesday next
doyle-8-26,click click click
doyle-8-26,could n't better
doyle-8-27,grades
doyle-8-27,gives 'em sixty hours chicago
doyle-8-27,wo n't gain anything taking special east
doyle-8-27,ready
doyle-8-27,also arrange lake shore michigan southern take 'constance new york central hudson river buffalo albany b albany boston
doyle-8-27,indispensable reach boston wednesday evening
doyle-8-27,sure nothing prevents
doyle-8-27,also wired canniff toucey barnes
doyle-8-27,sign cheyne
doyle-8-28,miss kinzey nodded secretary went
doyle-8-29,canniff toucey barnes course
doyle-8-29,ready
doyle-8-29,canniff chicago
doyle-8-29,please take private car 'constance 'from santa fe sixteenth street next tuesday p n
doyle-8-29,limited buffalo deliver n c albany
doyle-8-29,ever bin n york miss kinzey
doyle-8-29,'ll go day
doyle-8-29,ready
doyle-8-29,take car buffalo albany limited tuesday p 's toucey
doyle-8-30,n't bin noo york know
doyle-8-30,toss head
doyle-8-31,beg pardon
doyle-8-31,boston albany barnes instructions albany boston
doyle-8-31,leave three five p need n't wire arrive nine five p wednesday
doyle-8-31,covers everything wade pays shake managers
doyle-8-32,'s great miss kinzey look admiration
doyle-8-32,kind man understood appreciated
doyle-8-33,'t n't bad milsom modestly
doyle-8-33,one would lost thirty hours spent week working run instead handing santa fe straight chicago
doyle-8-34,see noo york limited
doyle-8-34,chauncey depew could n't hitch car miss kinzey suggested recovering
doyle-8-35,yes n't chauncey
doyle-8-35,'s cheyne lightning
doyle-8-35,goes
doyle-8-36,even
doyle-8-36,guess 'd better wire boy
doyle-8-36,'ve forgotten anyhow
doyle-8-37,'ll ask
doyle-8-38,returned father 's message bidding harvey meet boston appointed hour found miss kinzey laughing keys
doyle-8-38,milsom laughed frantic clicks los angeles ran want know
doyle-8-38,general uneasiness developed spreading
doyle-8-39,ten minutes later chicago appealed miss kinzey words crime century maturing please warn friends time
doyle-8-39,getting cover
doyle-8-40,capped message topeka wherein topeka concerned even milsom could guess n't shoot colonel
doyle-8-40,'ll come
doyle-8-41,cheyne smiled grimly consternation enemies telegrams laid
doyle-8-41,think 're war path
doyle-8-41,tell 'em n't feel like fighting milsom
doyle-8-41,tell 'em 're going
doyle-8-41,guess miss kinzey better come along though n't likely shall business road
doyle-8-41,tell 'em truth
doyle-8-42,truth told
doyle-8-42,miss kinzey clicked sentiment secretary added memorable quotation let us peace board rooms two thousand miles away representatives sixty three million dollars worth variously manipulated railroad interests breathed freely
doyle-8-42,cheyne flying meet son miraculously restored
doyle-8-42,bear seeking cub bulls
doyle-8-42,hard men knives drawn fight financial lives put away weapons wished god speed half dozen panic smitten tin pot roads perked heads spoke wonderful things would done cheyne buried hatchet
doyle-8-43,busy week end among wires anxiety removed men cities hastened accommodate
doyle-8-43,los angeles called san diego barstow southern california engineers might know ready lonely round houses barstow passed word atlantic pacific albuquerque flung whole length atchison topeka santa fe management even chicago
doyle-8-43,engine combination car crew great gilded constance private car expedited two thousand three hundred fifty miles
doyle-8-43,train would take precedence one hundred seventy seven others meeting passing despatches crews every one trains must notified
doyle-8-43,sixteen locomotives sixteen engineers sixteen firemen would needed every one best available
doyle-8-43,two one half minutes would allowed changing engines three watering two coaling
doyle-8-43,warn men arrange tanks chutes accordingly harvey cheyne hurry hurry hurry sang wires
doyle-8-43,forty miles hour expected division superintendents accompany special respective divisions
doyle-8-43,san diego sixteenth street chicago let magic carpet laid
doyle-8-43,hurry
doyle-8-43,oh hurry
doyle-8-44,hot cheyne rolled san diego dawn sunday
doyle-8-44,'re going hurry mama fast ever really n't think 's good putting bonnet gloves yet
doyle-8-44,'d much better lie take medicine
doyle-8-44,'d play game dominoes 's sunday
doyle-8-45,'ll good
doyle-8-45,oh good
doyle-8-45,taking bonnet makes feel 'd never get
doyle-8-46,try sleep little mama 'll chicago know
doyle-8-47,'s boston father
doyle-8-47,tell hurry
doyle-8-48,six foot drivers hammering way san bernardino mohave wastes grade speed
doyle-8-48,would come later
doyle-8-48,heat desert followed heat hills turned east needles colorado river
doyle-8-48,car cracked utter drought glare put crushed ice mrs cheyne 's neck toiled long long grades past ash fork towards flagstaff forests quarries dry remote skies
doyle-8-48,needle speed indicator flicked wagged fro cinders rattled roof whirl dust sucked whirling wheels crew combination sat bunks panting shirt sleeves cheyne found among shouting old old stories railroad every trainman knows roar car
doyle-8-48,told son sea given dead nodded spat rejoiced asked back whether could stand engineer let piece cheyne thought could
doyle-8-48,accordingly great fire horse let flagstaff winslow till division superintendent protested
doyle-8-49,mrs cheyne boudoir state room french maid sallow white fear clung silver door handle moaned little begged husband bid hurry
doyle-8-49,dropped dry sands moon struck rocks arizona behind grilled till crash couplings wheeze brake hose told coolidge continental divide
doyle-8-49,three bold experienced men cool confident dry began white quivering wet finished trick terrible wheels swung great lift albuquerque glorietta beyond springer raton tunnel state line whence dropped rocking la junta sight arkansaw tore long slope dodge city cheyne took comfort setting watch hour ahead
doyle-8-50,little talk car
doyle-8-50,secretary typewriter sat together stamped spanish leather cushions plate glass observation window rear end watching surge ripple ties crowded back behind believed making notes scenery
doyle-8-50,cheyne moved nervously extravagant gorgeousness naked necessity combination unlit cigar teeth till pitying crews forgot tribal enemy best entertain
doyle-8-51,night bunched electrics lit distressful palace luxuries fared sumptuously swinging emptiness abject desolation
doyle-8-51,heard swish water tank guttural voice china man clink clink hammers tested krupp steel wheels oath tramp chased rear platform solid crash coal shot tender beating back noises flew past waiting train
doyle-8-51,looked great abysses trestle purring beneath tread rocks barred half stars
doyle-8-51,scaur ravine changed rolled back jagged mountains horizon 's edge broke hills lower lower till last came true plains
doyle-8-52,dodge city unknown hand threw copy kansas paper containing sort interview harvey evidently fallen enterprising reporter telegraphed boston
doyle-8-52,joyful journalese revealed beyond question boy soothed mrs cheyne
doyle-8-52,one word hurry conveyed crews engineers nickerson topeka marceline grades easy brushed continent behind
doyle-8-52,towns villages close together man could feel moved among people
doyle-8-53,ca n't see dial eyes ache
doyle-8-54,best mama
doyle-8-54,'s sense getting limited
doyle-8-54,'d wait
doyle-8-55,n't care
doyle-8-55,want feel 're moving
doyle-8-55,sit tell miles
doyle-8-56,cheyne sat read dial miles stand records day seventy foot car never changed long steamer like roll moving heat hum giant bee
doyle-8-56,yet speed enough mrs cheyne heat remorseless august heat making giddy clock hands would move oh would chicago
doyle-8-57,true changed engines fort madison cheyne passed amalgamated brotherhood locomotive engineers endowment sufficient enable fight fellows equal terms evermore
doyle-8-57,paid obligations engineers firemen believed deserved bank knows gave crews sympathised
doyle-8-57,record last crew took entire charge switching operations sixteenth street doze last heaven help one bumped
doyle-8-58,highly paid specialist conveys lake shore michigan southern limited chicago elkhart something autocrat approve told back car
doyle-8-58,none less handled constance might load dynamite crew rebuked whispers dumb show
doyle-8-59,pshaw
doyle-8-59,atchison topeka santa fe men discussing life later n't runnin record
doyle-8-59,harvey cheyne 's wife sick back n't want jounce
doyle-8-59,'come think runnin time san diego chicago
doyle-8-59,tell eastern way trains
doyle-8-59,'re tryin record 'll let know
doyle-8-60,western man though would please either city chicago boston cheek jowl railroads encourage delusion
doyle-8-60,limited whirled constance buffalo arms new york central hudson river illustrious magnates white whiskers gold charms watch chains boarded talk little business cheyne slid gracefully albany boston albany completed run tide water tide water total time eighty seven hours thirty five minutes three days fifteen hours one half
doyle-8-60,harvey waiting
doyle-8-61,violent emotion people boys demand food
doyle-8-61,feasted returned prodigal behind drawn curtains cut great happiness trains roared around
doyle-8-61,harvey ate drank enlarged adventures one breath hand free mother fondled
doyle-8-61,voice thickened living open salt air palms rough hard wrists dotted marks gurry sores fine full flavour cod fish hung round rubber boots blue jersey
doyle-8-62,father well used judging men looked keenly
doyle-8-62,know enduring harm boy might taken
doyle-8-62,indeed caught thinking knew little whatever son distinctly remembered unsatisfied dough faced youth took delight calling old man reducing mother tears person adds gaiety public rooms hotel piazzas ingenuous young wealthy play revile bell boys
doyle-8-62,well set fisher youth wriggle looked eyes steady clear unflinching spoke tone distinctly even startlingly respectful
doyle-8-62,voice seemed promise change might permanent new harvey come stay
doyle-8-63,one 's coercing thought cheyne
doyle-8-63,constance would never allowed
doyle-8-63,n't see europe could done better
doyle-8-64,n't tell man troop
doyle-8-64,mother repeated harvey expanded story least twice
doyle-8-65,disko troop dear
doyle-8-65,best man ever walked deck
doyle-8-65,n't care next
doyle-8-66,n't tell put ashore
doyle-8-66,know papa would made ten times
doyle-8-67,know thought crazy
doyle-8-67,'m afraid called thief could n't find bills pocket
doyle-8-68,sailor found flagstaff night sobbed mrs cheyne
doyle-8-69,explains
doyle-8-69,n't blame troop
doyle-8-69,would n't work banker course hit nose oh
doyle-8-69,bled like stuck hog
doyle-8-70,poor darling
doyle-8-70,must abused horribly
doyle-8-71,dunno quite
doyle-8-71,well saw light
doyle-8-72,cheyne slapped leg chuckled
doyle-8-72,going boy hungry heart
doyle-8-72,never seen precisely twinkle harvey 's eye
doyle-8-73,old man gave ten half month 's paid half took hold dan pitched right
doyle-8-73,ca n't man 's work yet
doyle-8-73,handle dory 'most well dan n't get rattled fog much take trick light winds 's steering dear 'most bait trawl know ropes course pitch fish till cows come home 'm great old josephus 'll show clear coffee piece fish skin think 'll another cup please
doyle-8-73,say 've notion heap work ten half month
doyle-8-74,began eight half son cheyne
doyle-8-75,'that
doyle-8-75,never told sir
doyle-8-76,never asked harve
doyle-8-76,'ll tell day care listen
doyle-8-76,try stuffed olive
doyle-8-77,troop says interesting thing world find next man gets vittles
doyle-8-77,'s great trimmed meal
doyle-8-77,well fed though
doyle-8-77,best mug banks
doyle-8-77,disko fed us first class
doyle-8-77,'s great man
doyle-8-77,dan 's son dan 's partner
doyle-8-77,'s uncle salters manures reads josephus
doyle-8-77,'s sure 'm crazy yet
doyle-8-77,'s poor little penn crazy
doyle-8-77,must n't talk johnstown oh must know tom platt long jack manuel
doyle-8-77,manuel saved life
doyle-8-77,'m sorry 's portugee
doyle-8-77,ca n't talk much 's everlasting musician
doyle-8-77,found struck adrift drifting hauled
doyle-8-78,wonder nervous system n't completely wrecked mrs cheyne
doyle-8-79,mama
doyle-8-79,worked like horse ate like hog slept like dead man
doyle-8-80,much mrs cheyne began think visions corpse rocking salty seas
doyle-8-80,went state room harvey curled beside father explaining indebtedness
doyle-8-81,depend upon everything crowd harve
doyle-8-81,seem good men showing
doyle-8-82,best fleet sir
doyle-8-82,ask gloucester harvey
doyle-8-82,disko believes still 's cured crazy
doyle-8-82,dan 's one 've let private cars rest 'm quite sure dan believes
doyle-8-82,want paralyse 'em morrow
doyle-8-82,say ca n't run 'constance gloucester
doyle-8-82,mama n't look fit moved anyway 're bound finish cleaning morrow
doyle-8-82,wouverman takes fish
doyle-8-82,see 're first banks season 's four twenty five quintal
doyle-8-82,held till paid
doyle-8-82,want quick
doyle-8-83,mean 'll work morrow
doyle-8-84,told troop would
doyle-8-84,'m scales
doyle-8-84,'ve brought tallies
doyle-8-84,looked greasy notebook air importance made father choke
doyle-8-84,n't three two ninety four five quintal reckoning
doyle-8-85,hire substitute suggested cheyne see harvey would say
doyle-8-86,ca n't sir
doyle-8-86,'m tally man schooner
doyle-8-86,troop says 've better head figures dan
doyle-8-86,troop 's mighty man
doyle-8-87,well suppose n't move 'constance night 'll fix
doyle-8-88,harvey looked clock marked twenty past eleven
doyle-8-89,'ll sleep till three catch four o'clock freight
doyle-8-89,let us men fleet ride free rule
doyle-8-90,'s notion
doyle-8-90,think get 'constance around soon men 's freight
doyle-8-90,better go bed
doyle-8-91,harvey spread sofa kicked boots asleep father could shade electrics
doyle-8-91,cheyne sat watching young face shadow arm thrown forehead among many things occurred notion might perhaps neglectful father
doyle-8-92,one never knows one 's taking one 's biggest risks
doyle-8-92,might worse drowning n't think n't think
doyle-8-92,n't n't enough pay troop 's n't think
doyle-8-93,morning brought fresh sea breeze windows constance side tracked among freight cars gloucester harvey gone business
doyle-8-94,'ll fall overboard drowned mother bitterly
doyle-8-95,'ll go look ready throw rope case
doyle-8-95,'ve never seen working bread father
doyle-8-96,nonsense
doyle-8-96,one expected
doyle-8-97,well man hired
doyle-8-97,'s right
doyle-8-98,went stores full fishermen 's oilskins wouverman 's wharf 're rode high bank flag still flying hands busy beavers glorious morning light
doyle-8-98,disko stood main hatch superintending manuel penn uncle salters tackle
doyle-8-98,dan swinging loaded baskets inboard long jack tom platt filled harvey notebook represented skipper 's interests clerk scales salt sprinkled wharf edge
doyle-8-99,ready
doyle-8-99,cried voices
doyle-8-99,haul
doyle-8-99,cried disko
doyle-8-99,hi
doyle-8-99,manuel
doyle-8-99,dan swinging basket
doyle-8-99,heard harvey 's voice clear fresh checking weights
doyle-8-100,last fish whipped harvey leaped string piece six feet ratline shortest way hand disko tally shouting two ninety seven empty hold
doyle-8-101,'s total harve
doyle-8-101,disko
doyle-8-102,eight sixty five
doyle-8-102,three thousand six hundred seventy six dollars quarter
doyle-8-102,'wish 'd share well wage
doyle-8-103,well wo n't go far say hev n't deserved harve
doyle-8-103,n't want slip wouverman 's office take tallies
doyle-8-104,'s boy
doyle-8-104,cheyne dan well used manner questions idle imbeciles called summer boarders
doyle-8-105,well 's kind supercargo answer
doyle-8-105,picked struck adrift banks
doyle-8-105,fell overboard liner sez
doyle-8-105,passenger
doyle-8-105,'s way bein fisherman
doyle-8-106,worth keep
doyle-8-107,ye ep
doyle-8-107,dad man wants know ef harve 's worth keep
doyle-8-107,say would like go aboard
doyle-8-107,'ll fix ladder
doyle-8-108,much indeed
doyle-8-108,'two n't hurt mama 'll able see
doyle-8-109,woman could lift head week ago scrambled ladder stood aghast amid mess tangle aft
doyle-8-110,anyways interested harve
doyle-8-110,disko
doyle-8-111,well ye es
doyle-8-112,'s good boy ketches right hold jest 's bid
doyle-8-112,'ve heard haow found
doyle-8-112,sufferin nervous prostration guess r else head hit somethin hauled aboard
doyle-8-112,'s naow
doyle-8-112,yes cabin
doyle-8-112,'tai n't anyways order 're quite welcome look around
doyle-8-112,figures stove pipe keep reckonin mostly
doyle-8-113,sleep
doyle-8-113,mrs cheyne sitting yellow locker surveying disorderly bunks
doyle-8-114,berthed forward madam fer boy hookin fried pies muggin ought ha asleep dunno 've special fault find
doyle-8-115,n't nothin wrong harve uncle salters descending steps
doyle-8-115,hung boots main truck ai n't respectful knows n especially farmin mostly misled dan
doyle-8-116,dan meantime profiting dark hints harvey early morning executing war dance deck
doyle-8-116,tom tom
doyle-8-116,whispered hatch
doyle-8-116,folks come dad hai n't caught yet 're pow wowin cabin
doyle-8-116,'s daisy 's harve claimed looks
doyle-8-117,howly smoke
doyle-8-117,long jack climbing covered salt fish skin
doyle-8-117,'ye belave tale av kid little four horse rig thrue
doyle-8-118,knew along dan
doyle-8-118,come see dad mistook judgments
doyle-8-119,came delightedly time hear cheyne say 'm glad good character 's son
doyle-8-120,disko 's jaw fell long jack always vowed heard click stared alternately man woman
doyle-8-121,got telegram san diego four days ago came
doyle-8-122,private car
doyle-8-122,dan
doyle-8-122,ye might
doyle-8-123,private car course
doyle-8-124,dan looked father hurricane irreverent winks
doyle-8-125,tale tould us av drivin four little ponies rig av long jack
doyle-8-125,thrue
doyle-8-126,likely cheyne
doyle-8-126,mama
doyle-8-127,little drag toledo think mother
doyle-8-128,long jack whistled
doyle-8-128,oh disko
doyle-8-129,wuz mistook jedgments worse n men marblehead disko though words windlassed
doyle-8-129,n't mind ownin mister cheyne mistrusted boy crazy
doyle-8-129,talked kinder odd money
doyle-8-130,told
doyle-8-131,tell ye anything else
doyle-8-131,'cause pounded
doyle-8-131,somewhat anxious glance mrs cheyne
doyle-8-132,oh yes cheyne replied
doyle-8-132,say probably good anything else world
doyle-8-133,jedged 'twuz necessary er would n't ha done
doyle-8-133,n't want think abuse boys packet
doyle-8-134,n't think mr
doyle-8-134,troop
doyle-8-135,mrs cheyne looking faces disko 's ivory yellow hairless iron countenance uncle salters 's rim agricultural hair penn 's bewildered simplicity manuel 's quiet smile long jack 's grin delight tom platt 's scar
doyle-8-135,rough standards certainly mother 's wits eyes rose outstretched hands
doyle-8-136,oh tell
doyle-8-136,half sobbing
doyle-8-136,want thank bless
doyle-8-137,faith pays hunder time long jack
doyle-8-138,disko introduced due form
doyle-8-138,captain old time chinaman could done better mrs cheyne babbled incoherently
doyle-8-138,nearly threw manuel 's arms understood first found harvey
doyle-8-139,shall leave dreeft
doyle-8-139,poor manuel
doyle-8-139,find
doyle-8-139,eh wha
doyle-8-139,one good boy ever pleased come son
doyle-8-140,told dan partner
doyle-8-140,cried
doyle-8-140,dan already sufficiently pink turned rich crimson mrs cheyne kissed cheeks assembly
doyle-8-140,led forward show fo c'sle wept must needs go see harvey 's identical bunk found nigger cook cleaning stove nodded though one expected meet years
doyle-8-140,tried two time explain boat 's daily life sat pawl post gloved hands greasy table laughing trembling lips crying dancing eyes
doyle-8-141,'s ever use 're
doyle-8-141,long jack tom platt
doyle-8-141,feel 'd made cathedral av ut
doyle-8-142,cathedral
doyle-8-142,sneered tom platt
doyle-8-142,oh ef bin even fish c'mmission boat instid bally hoo blazes
doyle-8-142,ef hed decency order side boys goes
doyle-8-142,'ll climb ladder like hen ought mannin yards
doyle-8-143,harvey mad penn slowly cheyne
doyle-8-144,indeed thank god big millionaire replied stooping tenderly
doyle-8-145,must terrible mad
doyle-8-145,except lose child know anything terrible
doyle-8-145,child come back
doyle-8-145,let us thank god
doyle-8-146,hello
doyle-8-146,harvey looking upon benignly wharf
doyle-8-147,wuz mistook harve
doyle-8-147,wuz mistook disko swiftly holding hand
doyle-8-147,wuz mistook jedgments
doyle-8-147,ye need n't rub
doyle-8-148,'guess 'll take care dan breath
doyle-8-149,'ll goin naow wo n't ye
doyle-8-150,well without balance wages 'less want 're attached
doyle-8-151,thet 's 'd clean forgot counted remaining dollars
doyle-8-151,done contracted harve done 'baout 's well ef 'd brought disko brought
doyle-8-151,quite see sentence going end
doyle-8-152,outside private car
doyle-8-152,suggested dan wickedly
doyle-8-153,come 'll show harvey
doyle-8-154,cheyne stayed talk disko others made procession depot mrs cheyne head
doyle-8-154,french maid shrieked invasion harvey laid glories constance without word
doyle-8-154,took equal silence stamped leather silver door handles rails cut velvet plate glass nickel bronze hammered iron rare woods continent inlaid
doyle-8-155,told harvey told
doyle-8-155,crowning revenge ample one
doyle-8-156,mrs cheyne decreed meal nothing might lacking tale long jack told afterwards boarding house waited
doyle-8-156,men accustomed eat tiny tables howling gales curiously neat finished table manners mrs cheyne know surprised
doyle-8-156,longed manuel butler silently easily comport among frail glassware dainty silver
doyle-8-156,tom platt remembered great days ohio manners foreign potentates dined officers long jack irish supplied small talk till ease
doyle-8-157,'re 's cabin fathers took stock behind cigars
doyle-8-157,cheyne knew well enough dealt man could offer money equally well knew money could pay disko done
doyle-8-157,kept counsel waited opening
doyle-8-158,hev n't done anything boy fer boy excep make work piece learn handle hog yoke disko
doyle-8-158,twice boy 's head figgers
doyle-8-159,way cheyne answered casually d'you calculate make boy
doyle-8-160,disko removed cigar waved comprehensively round cabin
doyle-8-160,dan 's jest plain boy n't allow thinkin
doyle-8-160,'ll hev able little packet 'm laid
doyle-8-160,ai n't noways anxious quit business
doyle-8-160,know
doyle-8-161,mmm
doyle-8-161,'ever west mr
doyle-8-161,troop
doyle-8-162,bin 's fer ez noo york boat
doyle-8-162,'ve use railroads
doyle-8-162,hez dan
doyle-8-162,salt water 's good enough fer troops
doyle-8-162,'ve 'most everywhere nat'ral way course
doyle-8-163,give salt water 's likely need till 's skipper
doyle-8-164,haow 's
doyle-8-164,thought wuz kinder railroad king
doyle-8-164,harve told mistook jedgments
doyle-8-165,'re apt mistaken
doyle-8-165,fancied perhaps might know line tea clippers san francisco yokohama six 'em iron built seventeen hundred eighty tons apiece
doyle-8-166,blame boy
doyle-8-166,never told
doyle-8-166,'d ha listened instid truck abaout railroads pony carriages
doyle-8-167,n't know
doyle-8-168,'little thing like slipped mind guess
doyle-8-169,capt took hold 'blue freighters morgan mcquade 's old line summer
doyle-8-170,disko collapsed sat beside stove
doyle-8-171,great caesar almighty
doyle-8-171,mistrust 've bin fooled one end
doyle-8-171,phil airheart went town six year back seven 's mate san josé twenty six days time
doyle-8-171,sister 's livin yet reads letters woman
doyle-8-171,'blue freighters
doyle-8-172,cheyne nodded
doyle-8-173,'d known 'd ha jerked 're back port standin word
doyle-8-174,perhaps would n't good harvey
doyle-8-175,ef 'd known
doyle-8-175,ef 'd cussed line 'd ha understood
doyle-8-175,'ll never stand jedgments never
doyle-8-175,'re well found packets phil airheart says
doyle-8-176,'m glad recommend quarter
doyle-8-176,airheart 's skipper san josé
doyle-8-176,getting know whether 'd lend dan year two 'll see ca n't make mate
doyle-8-176,would trust airheart
doyle-8-177,'s resk taking raw boy
doyle-8-178,know man
doyle-8-179,'s diff'runt
doyle-8-179,look naow ai n't recommendin dan special 's flesh blood
doyle-8-179,know bank ways ai n't clipper ways hai n't much learn
doyle-8-179,steer boy better ef say rest 's blood get could wish war n't cussed weak navigation
doyle-8-180,airheart attend
doyle-8-180,'ll ship boy voyage two put way better
doyle-8-180,suppose take hand winter 'll send early spring
doyle-8-180,know pacific 's long ways
doyle-8-181,pshaw
doyle-8-181,troops livin dead around earth seas thereof
doyle-8-182,want understand mean time think 'd like see tell 'll attend transportation
doyle-8-182,'two n't cost cent
doyle-8-183,ef 'll walk piece 'll go house talk woman
doyle-8-183,'ve bin crazy mistook jedgments n't seem like real
doyle-8-184,went troop 's eighteen hundred dollar blue trimmed white house retired dory full nasturtiums front yard shuttered parlor museum oversea plunder
doyle-8-184,sat large woman silent grave dim eyes look long sea return beloved
doyle-8-184,cheyne addressed gave consent wearily
doyle-8-185,lose one hundred year gloucester mr cheyne one hundred boys men 've come 's hate sea 'twuz alive listenin
doyle-8-185,god never made fer humans anchor
doyle-8-185,packets go straight take straight home
doyle-8-186,straight winds let 'em give bonus record passages
doyle-8-186,tea n't improve sea
doyle-8-187,wuz little used play keeping store hopes might follow
doyle-8-187,soon 's could paddle dory knew goin denied
doyle-8-188,'re square riggers mother iron built well found
doyle-8-188,remember phil 's sister reads gits letters
doyle-8-189,'ve never known phil told lies 's venturesome like 'em use sea
doyle-8-189,ef dan sees fit mr cheyne go fer
doyle-8-190,jest despises ocean disko explained dunno haow act polite guess er 'd thank better
doyle-8-191,father eldest brother two nephews second sister 's man dropping head hand
doyle-8-191,would care fer one took
doyle-8-192,cheyne relieved dan turned accepted delight able put words
doyle-8-192,indeed offer meant plain sure road desirable things dan thought commanding watch broad decks looking far away harbours
doyle-8-193,mrs cheyne spoken privately unaccountable manuel matter harvey 's rescue
doyle-8-193,seemed desire money
doyle-8-193,pressed hard would take five dollars wanted buy something girl
doyle-8-193,otherwise shall take money make easy eats smokes
doyle-8-193,giva like
doyle-8-193,eh wha
doyle-8-193,shall giva money way
doyle-8-193,shall giva think
doyle-8-193,introduced snuffy portuguese priest list semi destitute widows long cassock
doyle-8-193,strict unitarian mrs cheyne could sympathise creed ended respecting brown voluble little man
doyle-8-194,manuel faithful son church appropriated blessings showered charity
doyle-8-194,letta
doyle-8-194,ver good absolutions six months strolled forth get handkerchief girl hour break hearts others
doyle-8-195,salters went west season penn left address behind
doyle-8-195,dread millionary people wasteful private cars might take undue interest companion
doyle-8-195,better visit inland relatives till coast clear
doyle-8-195,never adopted rich folk penn cars 'll take n break checker board head
doyle-8-195,ef forgit name agin pratt remember belong salters troop set right till come fer
doyle-8-195,n't go taggin araound whose eyes bung fatness accordin scripcher
doyle-9-0,chapter x
doyle-9-1,otherwise 're 's silent cook came kit handkerchief boarded constance
doyle-9-1,pay particular object least care slept
doyle-9-1,business revealed dreams follow harvey rest days
doyle-9-1,tried argument last persuasion difference one cape breton two alabama negroes matter referred cheyne cook porter
doyle-9-1,millionaire laughed
doyle-9-1,presumed harvey might need body servant day sure one volunteer worth five hirelings
doyle-9-1,let man stay therefore even though called macdonald swore gaelic
doyle-9-1,car could go back boston still mind would take west
doyle-9-2,constance heart hearts loathed departed last remnant cheyne 's millionairedom gave energetic idleness
doyle-9-2,gloucester new town new land purposed take old taken cities snohomish san diego world whence hailed
doyle-9-2,made money along crooked street half wharf half ship 's store leading professional wished learn noble game played
doyle-9-2,men four every five fish balls served new england 's sunday breakfast came gloucester overwhelmed figures proof statistics boats gear wharf frontage capital invested salting packing factories insurance wages repairs profits
doyle-9-2,talked owners large fleets whose skippers little hired men whose crews almost swedes portuguese
doyle-9-2,conferred disko one owned craft compared notes vast head
